,id,name,borough,PHONE,description,latitude,longitude
315728,50109060,MASTERCARD NYC,Manhattan,7043286907,,40.739500059720996,-73.991079527691
315763,50089226,ST KILDA COFFEE,Manhattan,3472605056,,40.743870067937,-73.999523632736
315812,50101178,Burrito Blvd,Queens,3479160132,,40.712664968778,-73.879806220845
315861,50104492,FADAL FOOD,Brooklyn,7188019972,,40.701721266797,-73.94357187634
315890,50096185,"MEXIKO, CARLOS & GABBYS, GRAZE SMOKE HOUSE",Manhattan,5162471915,,40.784703631759996,-73.974029222509
316062,50105595,TEO'S RESTAURANT,Queens,3479074769,,40.67341170857,-73.84326825347901
316167,50103151,NEW ERA RESTAURANT,Brooklyn,7186761142,,40.665670257161004,-73.931429769283
316171,50094921,NEW DRAGON,Manhattan,2124271786,,40.8019329563,-73.934156792073
316193,50080900,UP UP RESTAURANT,Brooklyn,9173096992,,40.63757026421,-74.007375488286
316214,50106310,HONEYBRAINS,Manhattan,9173634154,,40.765008934526,-73.982895854311
316272,50100930,LIPS CAFE,Brooklyn,6466173715,,40.652054656939,-73.949718981438
316311,50106157,NO. 1 CHINESE RESTAURANT,Brooklyn,7183332166,,40.603760162775,-73.995559670721
316315,50100495,AUX MERVEILLEUX DE FRED,Manhattan,9174751992,,40.738265192297,-74.004027128587
316329,50102665,MERA,Brooklyn,3479679403,,40.605172108553,-73.980239574855
316331,50103371,EL SABOR DE LA ESQUINA,Brooklyn,9173752592,,40.674390781481,-73.878819177772
316332,50106338,STYLEZ KITCHEN,Brooklyn,3472231433,,40.649210922443,-73.920412207971
316379,50103046,METRO MOTEL LLC,Queens,7184575000,,40.739247782398,-73.890500868339
316381,50106056,MERCATO RUSTICO,Manhattan,6464100110,,40.784871014936,-73.95589073186
316438,50103587,HAIZEA,Manhattan,9729719035,,40.726976028462,-74.001959103004
316510,50106733,MORE CHINEY,Queens,3478372327,,40.767431084368,-73.920624180958
316602,50101317,THE FLO KISS,Manhattan,6466453020,,0.0,0.0
316609,50093870,LOTUS VEGETARIAN,Brooklyn,7184848797,,40.650435747829,-73.957785443322
316619,50011657,THE SABIENG THAI,Manhattan,2122532742,,40.725432735171,-73.98687106790999
316714,50108458,RADHUNI SWEETS & RESTAURANT,Brooklyn,6468816895,,40.678961899836004,-73.865031303572
316780,50105356,CROP CIRCLE,Manhattan,7188018289,,40.730105077507,-74.00037884993
316837,50088045,KING CRAB HOUSE,Queens,9296668864,,40.758862489181,-73.830132981384
316944,50106944,SAN JOSE RESTAURANT,Bronx,3472663429,,40.823925670663,-73.92803224765099
317106,50099681,WILLIAMSBURG PIZZA,Manhattan,2123806202,,40.732961576726,-73.986436588804
317201,50099579,PIEROGI BOYS,Manhattan,6464134488,,40.754068239421,-73.982321170752
317258,50032742,KING TAI,Brooklyn,7185131025,,40.676063059259,-73.949322269168
317271,50105579,THE COTTAGE TAVERN,Queens,7184808052,,40.719536636091,-73.842506404091
317331,50086389,DUNKIN,Manhattan,2122270958,,40.701687901075,-74.011631125861
317336,50104842,Beds Thai,Brooklyn,7185107708,,40.682732002865,-73.9537772123
317555,50093281,MISSION CEVICHE,Manhattan,2126500014,,40.769273365481,-73.957998643245
317596,50104560,ISLAND ROTISSERIE CHICKEN,Staten Island,3478610884,,40.632442924748,-74.075716329354
317704,50107288,UDON ST MARKS,Manhattan,6464084319,,40.729223493268,-73.989128955409
317778,50105803,MINNOWS,Brooklyn,9125521018,,40.72520141601,-73.946474259616
317951,50094947,THE GROUNDS OF BROOKLYN,Brooklyn,7186760373,,40.634016599369,-73.966500427069
318042,50084019,MAC CAFE,Brooklyn,7183685959,,40.578489686497996,-73.93489989999401
318056,50104274,GAGE & TOLLNER,Brooklyn,3476893677,,40.691589815653,-73.987714350032
318141,50106095,BLUE WILLOW,Manhattan,6466732770,,40.762855776665,-73.975842712292
318190,50109151,FARMER'S FRIDGE,Manhattan,3122290099,,40.713273449121,-74.012819917535
318255,50002433,BROOKLYN BEER GARDEN,Manhattan,9292591542,,40.706263297358,-74.012908734166
318259,50092719,TASTE DUMPLINGS (ST#19),Queens,3473639586,,40.761320327799,-73.830996650422
318273,50098464,GEMELLOS,Brooklyn,7183883265,,40.707735107777,-73.920497160274
318300,50106492,BASE KARAOKE,Manhattan,2122035066,,40.747308389619,-73.985903129221
318334,50048642,GREGORYS COFFEE,Manhattan,2126611722,,40.755733629507,-73.978357508989
318343,50096540,BROOKLYN MEAL PREP - NUTRICHEF,Staten Island,3475520322,,40.633992761544,-74.09862520470101
318346,50091401,KUNG FU TEA,Manhattan,2125680088,,40.842917492826,-73.939215759775
318416,50105532,KEG & LANTERN BREWING,Brooklyn,9173966842,,40.675568112617,-74.015963527707
318479,50099233,PLUM TOMATOES BY LA SORRENTINA,Queens,7184741775,,40.578365163065,-73.849374342711
318547,50105384,AKO ASIAN FUSION,Brooklyn,9179053189,,40.658456881162,-73.982087103954
318585,50075182,NEW YORK CITY BAGEL COFFEE HOUSE,Queens,6463307525,,40.76605525318,-73.919607792578
318625,50104644,PIZZA,Bronx,6465083174,,40.83338564976,-73.914362119416
318703,50101437,SUNSET CAFE,Bronx,3478436394,,40.859843737216,-73.84304050325
318727,50100774,BAY MARKET CAFE,Manhattan,3473227476,,40.744156396975995,-73.979274325571
318848,50105563,NY FAMILY PIZZA,Staten Island,3479358075,,40.58352422941,-74.09553706436
318974,50105707,BKLYN BLEND LIVONIA,Brooklyn,9173857393,,40.664624235798996,-73.894869991903
318991,50106083,AREPAS BAKERY & GRILL,Queens,7185939136,,40.701367188888,-73.887634819725
319016,50100806,ORGANIC BAKERY N JUICE BAR,Queens,7184873022,,40.671829051876,-73.856675135856
319051,50091360,UP TOP GRILL,Bronx,7184508630,,40.872409300263,-73.86713206988001
319148,50109745,TAQUITOS MEXICO RESTAURANT CORP,Brooklyn,9172172317,,40.593002554139,-73.947905678574
319170,50104806,SENN THAI COMFORT FOOD,Manhattan,2125017755,,40.784901898592,-73.977055226234
319320,50106569,MR PIZZA MAN,Queens,9174146422,,40.756245194232,-73.878680520286
319359,50045852,SONY CLUB,Manhattan,3473803647,,40.742038588975,-73.987116786299
319365,50101325,KUNG FU TEA,Queens,9179637769,,40.759777908235,-73.829235428489
319411,50103829,CHIU'S GARDEN,Queens,7182973330,,40.709106252571004,-73.818220229935
319708,50089419,KENNEDY FRIED CHICKEN,Bronx,7186843536,,40.831822145991,-73.866487093377
319775,50101542,KAFI,Manhattan,2014709645,,40.764389966069004,-73.975232070581
319838,50096994,JONGRO BANCHANJIP,Queens,7183535101,,40.763732630666,-73.808085493365
319863,50094588,THE BLUE DOG COOKHOUSE AND BAR,Manhattan,2124590700,,40.762451304264005,-73.98652802640001
320009,50095040,8 SLICES,Manhattan,9177227476,,40.851209907705005,-73.930536510851
320038,50100290,CINNABON,Manhattan,7178082233,,40.750509164766996,-73.989479170444
320057,50108215,OH TASTE AND C,Bronx,9144411101,,40.871701191025,-73.86715880095299
320060,50089733,BILLY'S CAFE DELI & PUB,Queens,6463991037,,40.698206484402,-73.806327404673
320169,50107443,JOES STEAM RICE ROLL,Manhattan,3473796961,,40.784020959099,-73.97769468287
320189,41620315,TACOS GLORIA,Queens,7185925050,,40.740502812029,-73.856288666493
320254,50103210,LUCONI PIZZA,Bronx,9179452267,,40.854327094006,-73.885032983683
320413,50104827,COFFEE EXPRESS,Brooklyn,6315786030,,40.710573887350996,-73.966425733368
320449,50102077,YURI SUSHI HOUSE,Manhattan,2122655686,,40.760593445149,-73.989852985705
320473,50092608,IZAKAYA MEW,Queens,7188862255,,40.765026097449,-73.820377418161
320531,50106965,PULKIES JEWISH STYLE BBQ,Brooklyn,5167020043,,40.690826232689,-73.98345224546
320686,50108596,Subs Express,Brooklyn,6463029785,,40.624510075948,-73.962200391347
320767,50078620,MAMA'S EMPANADAS,Queens,9175599491,,40.693097338128,-73.853708308727
320855,50106000,JERKY'S KITCHEN,Bronx,7188259506,,40.876596781574,-73.863952368383
320868,50109098,ISLAND BUZZ CUISINE,Bronx,3476346996,,40.854449141353996,-73.86594626053001
320903,50097721,AMBER,Manhattan,2124775880,,40.73296766109,-74.00689175783
321044,50101866,MI ROMANCE ECUATORIANO,Bronx,7182923942,,40.814568281378996,-73.915152317579
321078,50106782,ANDRE'S BAKERY,Queens,7188300266,,40.726813694739,-73.853363414075
321081,50100265,PICCOLA CUCINA UPTOWN,Manhattan,9172834065,,40.763317953873,-73.968842946147
321147,50092061,EL VIEJO YAYO RESTAURANT,Brooklyn,7186228922,,40.681921019123,-73.97673745904801
321299,50106345,GENTLE PERCH,Brooklyn,9292980041,,40.705006381667,-73.942811671214
321350,50080155,THE LITTLE TACO HOUSE,Manhattan,6467191600,,40.734727219842,-74.003117610788
321360,50107445,MZI 2 FAST FOOD,Queens,3479930857,,40.713205361431996,-73.73557554133001
321423,50080148,NEW HUANG JIA RESTAURANT,Brooklyn,7188532818,,40.646024419738005,-73.99858381261501
321435,50101927,POPEYES LOUISIANA KITCHEN,Queens,7183743678,,40.680316346369,-73.844380452336
321447,50097939,"DO , Cookie Dough Confection",Manhattan,6468923600,,40.754068239421,-73.982321170752
321474,41525152,"DUNKIN',' BASKIN ROBBINS",Queens,7186581728,,40.712644997965,-73.783837960076
321637,50097658,U BAR & RESTAURANT,Brooklyn,3475876843,,40.598324395012,-73.96093333574001
321639,50091615,THE PHO 6,Manhattan,6462831888,,40.756146110186,-73.969629577525
321755,50094993,NUEVO IMPERIAL RESTAURANT,Bronx,3478430770,,40.861762091963,-73.857630804179
321791,50105762,The Taco Spot NYC,Queens,3475271414,,40.771247554969,-73.922464495059
321792,50102380,PARK AVENUE SYNAGOGUE,Manhattan,2123692600,,40.781300808881,-73.957799650608
321793,50101021,LEE COFFEE EXPRESS,Queens,3476385438,,40.713803863021,-73.920594502811
321884,50077061,TATSU RAMEN,Manhattan,3104087183,,40.728975903773,-73.984290623383
321953,50100201,EAT HERE NOW,Manhattan,3479222225,,40.745184957957,-73.975589302625
321972,50105170,ARAMARK SERVICES INC,Bronx,6155875580,,40.889148745406,-73.902043649959
322027,50057426,DENNY'S,Queens,7184461312,,40.756054985164,-73.880514498644
322072,50099864,METROPOLITAN BALLROOM,Brooklyn,7183680303,,40.58959424672,-73.97423141145
322118,50109186,NYX,Queens,6466232149,,40.676536786732996,-73.821766726659
322201,50101397,BH BURGERS & CO,Queens,3473998767,,40.7322912965,-73.856952315569
322302,50100305,ERNESTO'S,Manhattan,6466928330,,40.714434281522,-73.985462810643
322381,50091481,ZA SHANGHAI FOOD,Queens,6467155281,,40.738040379566,-73.877234298614
322404,50099471,FROZEN SWEET,Manhattan,9298883583,,40.720877125394004,-73.996677406788
322419,50109444,VERY JUICE,Brooklyn,7189751212,,40.618379016316,-73.956678358932
322464,50088144,BEE CAFE,Queens,3474103688,,40.747378363492,-73.903378930391
322565,50073116,TABLE 866 @ COURTYARD MARRIOTT,Manhattan,2126441300,,40.757427905043,-73.969600114199
322587,50105660,YOLIE'S,Brooklyn,3474765788,,40.644856426709,-73.922561485745
322777,50103636,LE CAFE COFFEE,Manhattan,6174477811,,40.706263297358,-74.012908734166
322805,50086294,BELLA NOTTE,Bronx,9179020067,,40.885968521932995,-73.909867418301
322822,50101327,DUNKIN,Queens,8452643145,,40.664832540499,-73.734946199782
322827,50108935,EPICES BAKERY,Manhattan,9178472969,,40.77621256407,-73.980022536506
322976,50000595,IL CAFFE LATTE 2,Manhattan,2122340202,,40.824860852831,-73.94675511064
323061,50105417,IPOH KITCHEN ASIAN CUISINE,Brooklyn,7182560023,,40.616961734209994,-73.985379663527
323154,50104318,BURGER UR WAY,Brooklyn,7186187985,,40.67215069158,-73.960590715108
323173,50102969,LAURENTINO'S PASTICCERIA & CAFFE,Manhattan,7188321871,,40.760695607891,-73.975634132803
323282,50092020,JOE'S COFFEE COMPANY (GOVERNORS ISLAND,Manhattan,2129247400,,40.691053563611,-74.019623706393
323508,50002723,CIBO MARKET (Lotto),Queens,6464775291,,40.774414029772004,-73.877293351848
323521,50104306,CHICK 'N CONE,Manhattan,6467494418,,40.766812226924,-73.982808747226
323599,50053952,JARDIN DE NUTRICION,Queens,6463791441,,40.757415736329996,-73.86275650687399
323657,50101495,BLACK IRON BURGER,Manhattan,6462019695,,40.761948488597,-73.982622296463
323759,50106276,DENGJI IIII RESTAURANT,Queens,9292642645,,40.758823806017,-73.831822402698
323779,50088419,VAN LEEUWEN ICE CREAM,Manhattan,7187011630,,40.753037571144,-74.000281528635
323881,50072920,ROY ARIAS STAGES,Manhattan,9177679092,,40.760672787509996,-73.987286436453
324112,50091156,FREVO,Manhattan,9174347450,,40.733170971534,-73.998549478989
324178,50093531,Bar 3 : Fith Floor,Brooklyn,9177437388,,40.703293906325996,-73.992047363499
324195,50102819,KRISPY KREME DOUGHNUTS,Bronx,973 650 9906,,40.818346107092,-73.843120692092
324214,50096470,LOVE EARTH CAFE,Staten Island,6469606411,,40.522513916388995,-74.239266119107
324457,50098228,NURISH,Brooklyn,6467251598,,40.678302809772,-73.96384984529
324526,40610212,EMPIRE103,Brooklyn,7189417220,,40.663429846268,-73.958642262084
324544,50082996,NY 99 CENTS PIZZA,Manhattan,9294858969,,40.718080252265,-74.00082971145099
324593,50102875,GULCHATAY,Brooklyn,7189267373,,40.599284547143995,-73.952308380597
324622,50099829,NORDSTROM BISTRO VERDE,Manhattan,2063734068,,40.766065420049,-73.981317989964
324685,50095022,CHIPOLTLE MEXICAN GRILL #3312,Queens,6143187413,,40.759749652737,-73.91834842495
324704,50105023,GELATERIA GENTILE,Manhattan,9172617418,,40.738355773367,-74.003915269247
324756,50044601,"GARDEN MARKET 35, 35",Manhattan,2124656273,,40.750654836632,-73.991944239076
324801,50084697,BREADBERRY LOCAL,Brooklyn,7186643404,,40.655943840099,-74.007157679288
324829,50088919,TEN ZEN ASIAN CUISINE,Queens,7189971188,,40.724038560107005,-73.85538989493101
324901,50104727,EL NUEVO CLARIBEL RESTAURANT,Brooklyn,3479955431,,40.693258974992,-73.912674838567
324999,50061521,STONE BRIDGE PIZZA & SALAD,Manhattan,6467915690,,40.752445797062,-73.980534994853
325030,50109313,TWOHANDS CORNDOGS,Manhattan,6464138835,,40.727405647501,-73.982559179975
325096,50108891,GOWANUS CORNER CAFE,Brooklyn,3475294175,,40.67211558677,-73.98725291314399
325120,40356483,WILKEN'S FINE FOOD,Brooklyn,7184443838,,40.620111590927,-73.906989489698
325157,41559345,HEALTHY BLENDZ,Brooklyn,3472211342,,40.633933082903,-73.94853653317
325193,50107204,MUSCLE MAKER GRILL,Bronx,8326321386,,40.819507709017,-73.81749839145999
325200,50093673,MADINA RESTAURANT,Brooklyn,7184693535,,40.643541968252,-73.970019747536
325204,50056428,WENDY'S,Brooklyn,7183454763,,40.648177460903,-73.914622382226
325270,50104499,SWEET BITES,Bronx,6463823660,,40.845090540792,-73.866763966243
325275,50079556,TAP & POUR,Queens,7184467600,,40.774414029772004,-73.877293351848
325323,50108109,BK LOBSTER,Brooklyn,3474592264,,40.69392260587,-73.961648817058
325324,50108239,"Travel Traders Hotel Stores, Inc",Manhattan,3053882510,,40.75825992874,-73.985467647469
325384,40899767,STARBUCKS,Manhattan,2126777248,,40.733864640145995,-73.986743109687
325456,50106622,CRAB DU JOUR,Manhattan,2122220018,,0.0,0.0
325500,50074145,SPIGA TO GO,Manhattan,9177579415,,40.784634499716,-73.971851779747
325533,50067914,Boyce Technologies Inc.,Queens,2123858585,,40.742716602335,-73.94253738893
325663,50106001,"BABE&AL , IDEAL SUPERMARKET",Brooklyn,3472035120,,40.654848793779,-73.956290580287
325719,50106386,WEi XIAO,Brooklyn,9174366930,,40.629511300413,-74.010908779368
325720,50099047,LONG HAUL BREWERY,Brooklyn,9179666031,,40.706419163831,-73.93139129867
326004,50095278,GOLDEN STAR,Staten Island,7189812828,,40.603153676062,-74.083112279312
326160,50101523,BAR BETE,Brooklyn,3478449950,,40.682993626886,-73.992980021998
326237,50102126,MCDONALD'S,Brooklyn,7182885969,,40.644546694874,-73.901654618308
326264,50093028,DOMINO'S,Queens,7187763030,,40.707078133808,-73.75112746818499
326267,50094930,EL PATIO,Queens,9292969338,,40.755380781195996,-73.88692613518
326422,41432344,LOLLIPOPS ICE CREAM,Bronx,7189948755,,40.893640788689,-73.843926133098
326439,41583286,SHAKE SHACK,Brooklyn,7183077599,,40.691996142638004,-73.988691507491
326447,50081598,RITA'S ITALIAN ICE OF BROOKLYN FLATBUSH,Brooklyn,8452421056,,40.625507421727,-73.965326723618
326470,50100512,CHINA STAR KING RESTAURANT,Brooklyn,7182826688,,40.638428396316,-73.953454913512
326581,41259512,PUBLIC HOUSE,Manhattan,2126823710,,40.749573775064,-73.97532422004599
326601,50108936,THE GRISLY PEAR,Manhattan,2125293808,,40.729707084736,-74.000743263025
326631,50105235,Marco Polo Pizza & Deli,Manhattan,2124273777,,40.784478616395,-73.956154599678
326731,50109822,AVOCADERIA,Brooklyn,4157028806,,40.655943840099,-74.007157679288
326767,50074525,CARVEL,Queens,9177038439,,40.712926124073,-73.906787333161
326836,50101394,KAVASUTRA 6TH STREET,Manhattan,5613179792,,40.723890487974,-73.98995600501
326877,50105168,Plaza San jeronimo Bakery & Restaurant,Staten Island,7186982370,,40.63122838436,-74.138726711852
326878,50086374,FRESH JUICE AND MEXICAN FOOD,Bronx,7182921801,,40.808005583798,-73.918939218667
326994,50104594,ELI ZABAR MARKET,Queens,7037237264,,0.0,0.0
327058,50104779,AUNT JAKE'S,Manhattan,9172795710,,40.774459518800995,-73.954244042337
327071,50106672,HAMILTON HALL,Manhattan,7184736220,,40.824942569638,-73.951542611028
327089,50107262,Skippy Cafe,Brooklyn,3479779167,,40.732320642569,-73.957982334723
327107,50108959,COLLECTIVE FARE,Brooklyn,9293429246,,40.668801972894,-73.907836941264
327108,50099514,JIMMY'S JUICE BAR & GRILL,Brooklyn,3474343614,,40.644070453365,-73.976375949945
327244,50091047,PINKBERRY,Manhattan,2129578440,,40.758889138936,-73.99227893772199
327489,50097040,TWO BOOTS WEST VILLAGE,Manhattan,6468632668,,40.732989783378,-74.003135570442
327490,50106726,Locanut,Manhattan,9176842443,,40.742360416170996,-74.002767919549
327543,41620203,C.M. COFFEE SHOP,Brooklyn,7183810262,,40.703711859408,-73.917443527391
327607,50109646,SLAPS,Queens,7187779477,,40.775455058048,-73.914444127789
327692,50102704,LIC GRILL,Brooklyn,7185996100,,40.721826708543,-73.949464110738
327744,50106481,LA BAIA,Manhattan,2126448555,,40.761643510559004,-73.98068390852801
327781,50109486,T STEAKHOUSE,Brooklyn,3472313378,,40.612922815313,-73.939472813416
327842,50088946,DR SMOOD,Manhattan,6467131385,,40.722748486094,-73.98808739188699
327948,50104859,PIATTO RESTAURANT,Queens,7183612751,,40.743634883931996,-73.958877379272
328005,50073333,UPTOWN MARKET,Queens,3476938811,,40.648312826068,-73.788281497594
328078,50106020,DRS FOOD,Staten Island,5163060810,,40.573265479605,-74.11503212592301
328127,50100146,99 CENT TASTY PIZZA,Manhattan,3478220402,,40.751840855736,-73.974901091678
328279,50099452,IL FORNO BAKERY,Bronx,718964953_,,40.810872866993996,-73.88554544691999
328410,50087587,THE LEDGE,Brooklyn,6314452080,,40.707735107777,-73.920497160274
328422,50106017,FRANCIE,Brooklyn,7182187572,,40.710315195705,-73.964167869953
328518,50105402,Rialto Grande,Brooklyn,7189090544,,40.676312823246,-73.955937572291
328705,50047343,FRANKEL'S DELICATESSEN,Brooklyn,9177108621,,40.723885896293,-73.95087317628
328713,50105124,Rebel Garden & Cafe,Brooklyn,9175602894,,40.707679371791,-73.931992345105
328837,50108223,THE BEARDED BAKER,Brooklyn,5163018838,,40.682575212196,-73.981932774314
329008,50090209,CUTS & SLICES,Brooklyn,7185522652,,40.685458530595,-73.920502188199
329028,50105085,LA CASITA MEXICANA,Queens,3477632221,,40.712469762051,-73.90589340350199
329035,50105583,MD ISLAM,Bronx,6315681643,,40.816167825403,-73.918047720088
329090,50097403,SWEETGREEN,Manhattan,9175124728,,40.744072814683,-73.973280045069
329101,50094469,REVOLVER,Brooklyn,9178043443,,40.704476392531,-73.986575854783
329217,50106207,VETTO'S CAFE,Staten Island,6464795965,,40.637463353285,-74.075383359426
329247,50107723,ROMA PIZZA,Bronx,7187984825,,40.865463573803,-73.865790199266
329261,41387356,DUNKIN,Manhattan,2125691324,,40.866489410223,-73.917453984001
